lyrics
sit down dear we gotta talk youre acting like a kid we dont wanna hear about the things you never did you coulda been a legend but you became a father thats what you are today thats what you are today spending all your time somewhere inside your head haunted by the important life you coulda lead but your kisses arent enough to keep your kids in line so you better straighten out yourself and give your baby time cause if you dont give her what she needs shell get it where she can shes lonely man dont leave yourself alone for too many days sooner than you know your gonna start slipping youll end up talking to the ghost of your wife as if you knew her your eyes will put her everywhere and spending all your time somewhere inside your head haunted by the important life you coulda lead youll fuck yourself to clear your head youll close your door and go to bed youll try to sleep without a dream thats where she finds you thats where she finds you dont leave yourself alone for too many days sooner than you know your gonna start slipping dear we better get a drink in you before you start to bore us dear we better get a drink in you before you start to bore us dear we better get a drink in you before you start to bore us quotdont forget the alcohol oooh baby oooh baby quot
well i know that you know that youve become the target of this hand with never even asking well i know that you know that youre the only thing that i can stand so how could your hair have the nerve to dance around like that blowing and how could the air have the nerve to blow your hair around like that im waiting for a mile water wall to take me out of your view im looking for a trap door trigger to drop me out of your view yes im listening im listening i can tell that you are serious your looking for that hurt look around my mouth the look of a steep fall yeah thats how hersey put it so you can make another claim well go ahead and make it so you can make another claim well go ahead and make it im just waiting for a mile water wall to take me out of your view im praying for a trap door trigger im just waiting for a mile water wall to take me out of your view im praying for a trap door trigger yes im listening i can tell youre serious
we look younger than we feel and older than we are now nobodys funny no god they took our fashion week thats a real bad thing cause we have scars to cover now i forget how to think so crack my skull rearrange me lover put me in your beautiful bed and cover me lover put me in your beautiful bed nothing made a sound in williamstown that night and all the air was empty then what to my wondering eyes should appear nothing cause nothing ever happens here now i forget how to think so crack my skull rearrange me lover put me in your beautiful bed and cover me lover put me in your beautiful bed nothing ever happened here nothing ever happened here bad things never happen to the beautiful
i saw my love with pretty boy i saw my love with pretty boy murder me rachael i made a mistake i loved her to ribbons loved her to ribbons murder me rachael i made a mistake murder me rachael murder me rachael i saw my love with pretty boy i saw my love with pretty boy so say goodbye to pretty boy just say goodbye to pretty boy her pretty little ribbons her pretty little name sew it in my skin never go away her pretty little ribbons her pretty little name sew it in my skin never go away i saw my love with pretty boy i saw my love with pretty boy so say goodbye to pretty boy just say goodbye to pretty boy tomorrow wont be pretty tomorrow wont be pretty love her to ribbons love her to ribbons love her to ribbons love her to ribbons love her to ribbons
as far as i can tell im nothing like a princess but today i find myself curling up behind the house theres nothing in the air today now i know im not so important take these girly arms and ever keep me take these girly arms and ever keep me i dont have a hawk in my heart no dumbass dove in my brain i dont have a hawk in my heart no dumbass dove in my dumbass brain take these girly arms and ever keep me take these girly arms and ever keep me i dont have a hawk in my heart no i dont have a hawk in my heart no i dont have a hawk in
did you clean yourself for me last night put the water out and donned a marigold in your hair to bring me here and tie one on you did you dress me down and liquor me up to make me last for the minute when the red comes over you like it does when youre filled with love or whatever you call it do you feel alone when im in my head while you wait for me to take my breath do you still feel clean when the only dirt is the dirt i left how can you blame yourself when i did everything i wanted to you just made yourself available you just made yourself available why did you dress me down irepeati and liquor me up irepeati
sugar wife sugar wife sugar wife can you make me a man baby doll can you make me a dad im no butterfly irepeati if you tried to make a miracle you never shoulda tried if you tried to make a miracle sugar wife baby doll can you make me a man can you make me a dad can you make me a man can you make me a dad sugar wife
no nobody wants to be no no ones lover no matter what they say lovers know they are the ones who one day have to go trophy wives i know they wander and find a young young man trophy wives i know they wander one time you were a good rabbit to all the girls and all their lovely mothers you tried a piece of everything now nothing turns you on trophy wives i know they wander and find a young young man trophy wives i know they wander run run baby i dont feel alive but im pretty and im pretty sure im gonna be alright to drive to new jack city for a younger man with a better brain i fell in love with you no matter what you say but you were right about the reasons i dont want to be what im becoming your trophy wife i know they wander and find a young young man you trophy wife i know they wander and find a young man your trophy wife i know they wander
in a fashion coat i float down my city dont you think i look pretty anymore ill do everything to you but i can hardly come cause im so afraid of you falling i die fast in this city outside i die slow im not stupid i swear i read the foreign news to understand my nation you get two options in the you estates black city bloodbath or white country rape i die fast in this city outside i die slow i die fast in this city outside i die slow everywhere i am is just another thing without you in it irepeati
tonight there isnt any light under your door i guess you must be somewhere breathing where skin and everything still know what they are for and blood remembers where to go i fell in love with you no matter what you say but you were right about the reasons to turn a magdeline into the month of may i shoulda known the magdeline was me so im turning on the stereo and im lining up the names on the mixes i made before you and im turning into fairytales with glitter and some glue everything we ever planned to ever do tonight there isnt any light under your door i guess you must be somewhere breathing in patterns unfamiliar to the one youre underneath i pinned those patterns in my coat so im turning on the stereo and im turning into fairytales yes im turning on the stereo and im turning into you
every time you get a drink and every time you go to asleep are those dreams inside you head is there sunlight on your bed and every time youre driving home way outside your safety zone wherever you will ever be youre never getting rid of me you own me theres nothing you can do you own me you coulda made a safer bet but what you break is what you get you wake up in the bed you make i think you made a big mistake you own me theres nothing you can do you own me you own me lucky you you own me theres nothing you can do you clean yourself to meet the man who isnt me youre putting on a shirt a shirt ill never see the letters in your coat but no ones in your head cause youre too smart to remember youre too smart lucky you
i think place this is full of spies i think theyre onto me didnt anybody didnt anybody tell you didnt anybody tell you how to gracefully disappear in a room i know you put in the hours to keep me in sunglasses i know and so and now im sorry i missed you i had a secret meeting in the basement of my brain it went the dull and wicked ordinary way it went the dull and wicked ordinary way and now im sorry i missed you i had a secret meeting in the basement of my brain i think this place is full of spies i think im ruined didnt anybody didnt anybody tell you didnt anybody tell you this rivers full of lost sharks i know you put in the hours to keep me in sunglasses i know and so and now im sorry i missed you i had a secret meeting in the basement of my brain it went the dull and wicked ordinary way it went the dull and wicked ordinary way and now im sorry i missed you i had a secret meeting in the basement of my brain and now im sorry i missed you i had a secret meeting in the basement of my brain it went the dull and wicked ordinary way it went the dull and wicked ordinary way it went the dull and wicked ordinary way it went the dull and wicked ordinary way it went the dull and wicked ordinary way it went the dull and wicked ordinary way
karen im not taking sides i dont think ill ever do that again ill end up winning and i wont know why im really trying to shine here im really trying youre changing clothes and closing windows on me all the time well whatever you do listen you better wait for me no i wouldnt go out alone into america whatever you do listen you better wait for me no i wouldnt go out alone karen we should call your father maybe its just a phase hell know the trick to get a wayward soul to change his ways its a common fetish for a doting man to ballerina on coffee table cock in hand well whatever you do listen you better wait for me no i wouldnt go out alone into america whatever you do listen you better wait for me no i wouldnt go out alone without warm water in my head all i see is black and white and red i feel mechanical and thin hear me play my violin again im living in the targets shoes all i see is black and white and blue idle idle idle idle protect the nest protect the title karen put me in a chair fuck me and make me a drink ive lost direction and im past my peak im telling you this isnt me no this isnt me karen believe me you just havent seen my good side yet well whatever you do listen you better wait for me no i wouldnt go out alone into america whatever you do listen you better wait for me no i wouldnt go out alone without warm water in my head all i see is black and white and red i feel mechanical and thin hear me play my violin again im living in the targets shoes all i see is black and white and blue idle idle idle idle protect the nest protect the title i must be me im in my head blackbirds are circling my bed i must be me i must be me black feathers are falling on my feet idle idle idle idle protect the nest protect the title idle idle idle idle protect the nest protect the title
my bodyguard shows her revolver to anyone who asks and yeah she comes to attention when you come up to me too fast for a little while youll be here the only good part of me for a little while youll be here so lit up lit up lit up alright i try to untie manhattan lit up lit up lit up alright i try to untie you wear your skirt like a flag and everything surrounds you and it doesnt fade nothing like this sound i make that only lasts the season and only heard by bedroom kids who buy it for that reason cause youre the lowlife of the party bad blood bad blood for everybody im in control and i believe so lit up lit up lit up alright i try to untie manhattan lit up lit up lit up alright i try to untie from your bad blood from your bad blood cause youre the lowlife of the party bad blood bad blood for everybody im in control and i believe cuz youre the low life of the party bad blood bad blood for everybody im in control and i believe so lit up lit up lit up lit up alright i try to untie manhattan lit up lit up lit up lit up alright i try to untie
were out looking for astronauts looking for astronauts were out looking for astronauts looking for astronauts its a little too late too late too late for this isnt it a little too late for this little too late too late for this isnt it a little too late for this you know you have a permanent piece of my mediumsized american heart were out looking for astronauts looking for astronauts were out looking for astronauts looking for astronauts are we gone come on yeah we know were gone bye bye bye bye bye bye we know were gone take all your reasons and take them away to the middle of nowhere and on your way home throw from your window your record collection they all run together and never make sense but thats how we like it and thats all we want something to cry for and something to hunt are we gone come on yeah we know were gone bye bye bye bye bye bye we know were gone were out looking for astronauts looking for astronauts were out looking for astronauts looking for astronauts its a little too late too late too late for this isnt it a little too late for this little too late too late for this isnt it a little too late for this you know you have a permanent piece of my mediumsized american heart so dont wear the watch when youre out with the cunts you can break what you have but the rest of its mine take all your reasons and take them away to the middle of nowhere and on your way home throw from your window your record collection they all run together and never make sense but thats how we like it and thats all we want something to cry for and something to hunt
i have your good clothes in the car so cut your hair so no one knows i have your dreams and your teethmarks and all my fingernails are painted im here to take you now you were right about the end it didnt make a difference everything i can remember i remember wrong how can anybody know how they got to be this way you must have known id do this someday break my arms around the one i love and be forgiven by the time my lover comes break my arms around my love break my arms around the one i love and be forgiven by the time my lover comes break my arms around my love i dont have any questions i dont think its gonna rain you were right about the end it didnt make a difference im here to take you now out among the missing sons and daughters of the soho riots out among the missing sons and daughters of the soho riots im here to take you now how can anybody know how they got to be this way you must have known id do this someday break my arms around the one i love and be forgiven by the time my lover comes break my arms around my love break my arms around the one i love and be forgiven by the time my lover comes break my arms around my love break my arms around the one i love
all night i lay on my pillow and pray for my boss to stop me in the hallway lay my head on his shoulder and say quotson ive been hearing good thingsquot i wake up without warning and go flying around the house in my savignon fierce freaking out take a fortyfive minute shower and kiss the mirror say quotlook at me baby well be fine all we gotta do is be brave and be kindquot i put on an argyle sweater and put on a smile i dont know how to do this im so sorry for everything im so sorry for everything im so sorry for everything baby come over i need entertaining i had a stilted pretending day lay me down and say something pretty lay me back down where i wanted to stay just say something perfect something i can steal say quotlook at me baby well be fine all we gotta do is be brave and be kindquot i pull off your jeans and you spill jack and coke in my collar i melt like a witch and scream im so sorry for everything im so sorry for everything im so sorry for everything im so sorry for everything im so sorry for everything im so sorry for everything im so sorry for everything im so sorry for everything
hey where the hell are you you dont call me back john wont you come here and stay with me why dont you come here and stay with me hey where the hell are you you dont call me back john wont you come here and stay with me why dont you come here and stay with me show up here loaded with bells on your toes i dont care what youre into ill put velvet ropes around you if thats what you need why did you listen to that man that mans a balloon oh you gotta get out and get back to me john you gotta get out and get back to me why did you listen to that man that mans a balloon oh you gotta get out and get back to me take his limousine you gotta get back to me im getting nervous no sign of a friend of mine red hair and blue eyes im getting nervous no sign of a friend of mine i was in a train under a river when i remembered what what i wanted to tell you man what i wanted to tell you man i got two sets of headphones i miss you like hell wont you come here and stay with me why dont you come here and stay with me im getting nervous no sign of a friend of mine red hair and blue eyes im getting nervous no sign of a friend of mine why did you listen to that man that mans a balloon oh you gotta get out and get back to me why did you listen to that man that mans a balloon john you gotta get it out and get back to me why did you listen to that man that mans a balloon fake a heart attack you gotta get back to me why did you listen to that man that mans a balloon john you gotta get out and get back to me
build a fire for val jester build a room for your love take your time when you tell her how she lives in your blood you should have looked after her better you should have looked after her more you should have locked the door fill her coat with weapons and help her get it on cause one day when she goes shes gone she should have held onto her better you should have held onto her more you should have locked the door all the most important people in new york are nineteen all the most important people in new york all the most important people in new york are nineteen all the most important people in new york
im put together beautifully big wet bottle in my fists big wet rose in my teeth im a perfect piece of ass like every californian so tall i take over the street with highbeams shining on my back a wingspan unbelievable im a festival im a parade and all the wine is all for me and all the wine is all for me and all the wine is all for me im a birthday candle in a circle of black girls god is on my side cause im the child bride im so sorry but the motorcade will have to go around me this time cause god is on my side and im the child bride and all the wine is all for me and all the wine is all for me and all the wine is all for me i carry the dollhouse safe on my shoulders through the black city nightlights are on in the corners and everyones sleeping upstairs all safe and sound all safe and sound i wont let the psychos around all safe and sound i wont let the psychos around im in a state im in a state nothing can touch us my love im in a state im in a state nothing can touch us my love
well my minds not right my minds not right my minds not right my minds not right my minds not right my minds not right my minds not right my minds not right abel come on give me the keys man everything has all gone down wrong abel come on give me the keys man everything has all gone down wrong i see water on the bridge well you better hold my hand through this turn around turn around take me back i cant calm down turn around turn around take me back i cant calm down well my minds not right my minds not right my minds not right my minds not right my minds not right my minds not right my minds not right my minds not right abel come on give me a reason i am not as bright as i could be abel come on take me with you everything has all gone down wrong you turn me good and godfearing well tell me what am i supposed to do with that im missing something yeah im missing something my minds gone loose inside its shell my minds gone loose inside the shell well im missing something yeah im missing something abel my minds gone loose inside the shell well my minds not right my minds not right my minds not right my minds not right my minds not right my minds not right my minds not right my minds not right
well take ourselves out in the street and wear the blood in our cheeks like red roses well go from car to sleeping car and whisper in their sleeping ears we were here we were here well set off the geese of beverly road hey love well get away with it well run like were awesome totally genius hey love well get away with it well run like were awesome we wont be disappointed well fight like girls for our place at the table our room on the floor well set off the geese of beverly road hey love well get away with it well run like were awesome totally genius hey love well get away with it well run like were awesome were the heirs to the glimmering world were the heirs to the glimmering world were the heirs to the glimmering world were the heirs to the glimmering world were drunk and sparking our legs are open our hands are covered in cake but i swear we didnt have any i swear we didnt have any hey love well get away with it well run like were awesome totally genius hey love well get away with it well run like were awesome were the heirs to the glimmering world were the heirs to the glimmering world were the heirs to the glimmering world were the heirs to the glimmering world oh come come be my waitress and serve me tonight serve me the sky tonight oh come come be my waitress and serve me tonight serve me the sky with a big slice of lemon were the heirs to the glimmering world were the heirs to the glimmering world were the heirs to the glimmering world were the heirs to the glimmering world oh come come be my waitress and serve me tonight serve me the sky tonight oh come come be my waitress and serve me tonight serve me the sky with a big slice of lemon
karen take me to the nearest famous city middle where they hang the lights where its random and its common versus common karen take me to the nearest famous city middle where they hang the lights where its random and its common versus common ive got in twenties and ive got a ton of great ideas im really worked up im on a good mixture i dont want to waste it im on a good mixture i do not want to waste it i want to go gator around the warm beds of beginners im really worked up karen take me to the nearest famous city middle where they hang the lights where its random and its common versus common karen take me to the nearest famous city middle where they hang the lights where its random and its common versus common i have weird memories of you wearing long red socks and red shoes i have weird memories i have weird memories of you pissing in a sink i think i have weird memories of you i want to go gator around the warm beds of beginners im really worked up i want to go gator around the warm beds of beginners im really worked up karen take me to the nearest famous city middle where they hang the lights where its random and its common versus common karen take me to the nearest famous city middle where they hang the lights where its random and its common versus common i have weird memories of you wearing long red socks and red shoes i have weird memories i have weird memories of you pissing in a sink i think i have weird memories of you parking you car you said quotim overwhelmedquot you were thinking out loud you said quotim overwhelmedquot you were parking your car you said quotim overwhelmedquot you were thinking out loud you said quotim overwhelmedquot you said quoti think im like tennessee williamsquot i wait for the click i wait but it doesnt kick in i think im like tennessee williams i wait for the click i wait but it doesnt kick in i have weird memories of you wearing long red socks and red shoes i have weird memories i have weird memories of you pissing in a sink i think i have weird memories of you i have weird memories of you
this is nothing like it was in my room in my best clothes trying to think of you this is nothing like it was in my room in my best clothes the english are waiting and i dont know what to do in my best clothes this is when i need you the english are waiting and i dont know what to do in my best clothes im the new blueblood im the great white hope im the new blueblood i wont fuck us over im mr november im mr november i wont fuck us over i wont fuck us over im mr november im mr november i wont fuck us over i wish that i believed in fate i wish i didnt sleep so late i used to be carried in the arms of cheerleaders i used to be carried in the arms of cheerleaders i used to be carried in the arms of cheerleaders im the new blueblood im the great white hope im the new blueblood i wont fuck us over im mr november im mr november i wont fuck us over i wont fuck us over im mr november im mr november i wont fuck us over i wont fuck us over i wont fuck us over i wont fuck us over im mr november i wish that i believed in fate i wish i didnt sleep so late i used to be carried in the arms of cheerleaders i used to be carried in the arms of cheerleaders i used to be carried in the arms of cheerleaders im the new blue blood im the great white hope im the new blue blood i wont fuck us over im mr november im mr november i wont fuck us over
stay out super late tonight picking apples making pies put a little something in our lemonade and take it with us were half awake in a fake empire were half awake in a fake empire tiptoe through our shiny city with our diamond slippers on do our gay ballet on ice bluebirds on our shoulders were half awake in a fake empire were half awake in a fake empire turn the light out say goodnight no thinking for a little while lets not try to figure out everything at once its hard to keep track of you falling through the sky were half awake in a fake empire were half awake in a fake empire
you have to do it running but you do everything that they ask you to cause you dont mind seeing yourself in a picture as long as you look far away as long as you look removed showered and blueblazered fill yourself with quarters showered and blueblazered fill yourself with quarters you get mistaken for strangers by your own friends when you pass them at night under the silvery silvery citibank lights arm in arm in arm and eyes and eyes glazing under oh you wouldnt want an angel watching over surprise surprise they wouldnt wanna watch another uninnocent elegant fall into the unmagnificent lives of adults make up something to believe in your heart of hearts so you have something to wear on your sleeve of sleeves so you swear you just saw a feathery woman carry a blindfolded man through the trees showered and blueblazered fill yourself with quarters showered and blueblazered fill yourself with quarters you get mistaken for strangers by your own friends when you pass them at night under the silvery silvery citibank lights arm in arm in arm and eyes and eyes glazing under oh you wouldnt want an angel watching over surprise surprise they wouldnt wanna watch another uninnocent elegant fall into the unmagnificent lives of adults you get mistaken for strangers by your own friends when you pass them at night under the silvery silvery citibank lights arm in arm in arm and eyes and eyes glazing under oh you wouldnt want an angel watching over surprise surprise they wouldnt wanna watch another uninnocent elegant fall into the unmagnificent lives of adults
ive been dragging around from the end of your coat for two weeks everywhere you go is swirling everything you say has water under it you know i keep your fingerprints in a pink folder in the middle of my table youre the tall kingdom i surround think i better follow you around you might need me more than you think you will come home in the car you love brainy brainy brainy ive been dragging around from the end of your coat for two weeks you keep changing your fancy fancy mind every time i decide to let it go i was up all night again boning up and reading the american dictionary youll never believe me what i found think i better follow you around you might need me more than you think you will come home in the car you love brainy brainy brainy you might need me more than you think you will come home in the car you love brainy brainy brainy
underline everything im a professional in my beloved white shirt underline everything im a professional in my beloved white shirt im going down among the saints raise our heavenly glasses to the heavens squalor victoria squalor victoria raise our heavenly glasses to the heavens squalor victoria squalor victoria out of my league i have birds in my sleeves and i wanna rush in with the fools out of my league i have birds in my sleeves and i wanna rush in with the fools raise our heavenly glasses to the heavens squalor victoria squalor victoria raise our heavenly glasses to the heavens squalor victoria squalor victoria im going down among the saints in the last night for you to save this youre zoning out zoning out zoning out zoning out in the last night for you to save this youre zoning out zoning out zoning out zoning out this isnt working you my middlebrow fuckup
falling out of touch with all my friends are somewhere getting wasted hope theyre staying glued together i have arms for them take another sip of them it floats around and takes me over like a little drop of ink in a glass of water get inside their clothes with my green gloves watch their videos in their chairs get inside their beds with my green gloves get inside their heads love their loves cinderella through the room i glide and swan cause im the best slow dancer in the universe falling out of touch with all my friends are somewhere getting wasted hope theyre staying glued together i have arms for them get inside their clothes with my green gloves watch their videos in their chairs get inside their beds with my green gloves get inside their heads love their loves now i hardly know them and ill take my time ill carry them over and ill make them mine get inside their clothes with my green gloves watch their videos in their chairs get inside their beds with my green gloves get inside their heads love their loves
standing at the punch table swallowing punch cant pay attention to the sound of anyone a little more stupid a little more scared every minute more unprepared i made a mistake in my life today everything i love gets lost in drawers i want to start over i want to be winning way out of sync from the beginning i wanna hurry home to you put on a slow dumb show for you and crack you up so you can put a blue ribbon on my brain god im very very frightening ill overdo it looking for somewhere to stand and stay i leaned on the wall and the wall leaned away can i get a minute of not being nervous and not thinking of my dick my leg is sparkles my leg is pins i better get my shit together better gather my shit in you could drive a car through my head in five minutes from one side of it to the other i wanna hurry home to you put on a slow dumb show for you and crack you up so you can put a blue ribbon on my brain god im very very frightening ill overdo it you know i dreamed about you for years before i saw you you know i dreamed about you i missed you for for years you know i dreamed about you for years before i saw you you know i dreamed about you i missed you for for years
be still for a second while i try and try to pin your flowers on can you carry my drink i have everything else i can tie my tie all by myself im getting tired im forgetting why oh were so disarming darling everything we did believe is diving diving diving diving off the balcony tired and wired we ruin too easy sleep in our clothes and wait for winter to leave hold ourselves together with our arms around the stereo for hours while it sings to itself or whatever it does when it sings to itself of its long lost loves im getting tied im forgetting why tired and wired we ruin too easy sleep in our clothes and wait for winter to leave but ill be with you behind the couch when they come on a different day just like this one well stay inside till somebody finds us do whatever the tv tells us stay inside our rosyminded fuzz for days well stay inside till somebody finds us do whatever the tv tells us stay inside our rosyminded fuzz so worry not all things are well well be alright we have our looks and perfume stay inside till somebody finds us do whatever the tv tells us stay inside our rosyminded fuzz so worry not all things are well well be alright we have our looks and perfume on
we expected something something better than before we expected something more do you really think you can just put it in a safe behind a painting lock it up and leave do you really think you can just put it in a safe behind a painting lock it up and leave walk away now and youre gonna start a war whatever went away ill get it over now ill get money ill get funny again whatever went away ill get it over now ill get money ill get funny again walk away now and youre gonna start a war we expected something something better than before we expected something more you were always weird but i never had to hold you by the edges like i do now you were always weird but i never had to hold you by the edges like i do now walk away now and youre gonna start a war whatever went away ill get it over now ill get money ill get funny again whatever went away ill get it over now ill get money ill get funny again walk away now and youre gonna start a war walk away now and youre gonna start a war
theyre gonna send us to prison for jerks for having vague ideas of the way to turn each other on again theyre gonna send us to prison for jerks theyll find us here here here in the guest room where we throw money at each other and cry oh my we miss being ruffians going wild and bright in the corners of front yards getting in and out of cars we miss being deviants theyll find us here here here in the guest room where we throw money at each other and cry oh my we cant stay here were starting to stay the same we cant stay here we cant stay this way just tie your woman to your wrist give her room to tie the other theyll find us here here here in the guest room where we throw money at each other and cry oh my
